"Group","Nuisance","Value"
2,1.35025898192544,2.36849370373176
2,1.35088240110781,0.201890004165704
3,1.15646815451328,2.59731993574004
5,1.27617763285525,1.25856966443643
2,1.43624605587684,1.87622859783981
5,1.34056186198723,3.57761888987105
6,1.44392128987238,2.66840991683685
4,1.37358395219781,2.16882972442685
3,1.16774002136663,0.652722067253164
1,1.44647659978364,-0.516923159358743
2,1.03670608601533,3.26356361306269
1,1.25715019495692,2.43716131309608
4,1.11137699882966,-2.98114898129843
2,1.00424360646866,0.508318742488612
4,1.15750833251514,-3.55996225455429
3,1.32865288842004,2.1078627189864
4,1.42656003357843,2.65165763991646
8,1.02743929123972,-1.09403914240356
2,1.11947013915051,-3.83507093016794
4,1.19396378460806,1.16552833267924
6,1.02724438114092,3.92902788375537
2,1.30669652193319,0.596951278329754
4,1.43583216145635,3.10960772607091
1,1.27338912326377,1.41662209981206
2,1.12532243877649,2.26635168394038
2,1.44854415801819,1.40855236186495
1,1.44901265669614,2.40132479167949
2,1.15985246258788,3.55018906857377
5,1.40165341820102,4.66177646502417
2,1.0973282919731,6.98305890360077
3,1.18967871670611,0.480371900776405
3,1.3782589121256,3.27312124597329
3,1.31752236932516,1.43505786229405
1,1.01188592123799,1.17454652736505
5,1.21128436853178,1.18672349462307
4,1.38712214888074,-2.09904864898151
4,1.08159319846891,-0.460614518979528
1,1.43456968618557,0.920758303338012
4,1.36117999872658,3.3975703863909
2,1.48005621740595,1.87826374889277
5,1.39602071070112,1.95838477838199
3,1.34811506024562,1.11662230379068
4,1.39126512489747,1.36116224288576
3,1.29130070249084,6.85128010724892
3,1.13937757106032,-2.35147574267779
4,1.20164226775523,1.40915569653457
1,1.35063386359252,-0.228867689753867
3,1.44061245594639,0.755570974977822
4,1.1889477185905,1.64745710778808
4,1.00822147342842,1.91495164041429
3,1.12888747558463,0.882144838529508
5,1.29355458298232,-0.0989759041525209
3,1.08729290310293,1.73872707166217
2,1.35527092707343,2.47454557979521
1,1.21726801560726,0.242859549207709
1,1.02860602841247,0.372975762798899
2,1.012096358696,0.376685271164327
3,1.30827545258217,0.0486246703185413
4,1.20548123482149,0.350726084140084
2,1.29615821619518,-0.142486624094955
5,1.43742268322967,1.3994392771234
2,1.02238757524174,-1.07753229369207
3,1.17432745429687,0.862843529365603
2,1.30942252569366,4.52475056001651
4,1.23147902602796,-0.621211065430397
2,1.38154855766334,-0.720405395504674
3,1.34390072501265,0.888161157124452
4,1.03403198870365,1.23594419596476
1,1.28912218555342,1.54349416083577
5,1.10222710459493,1.0052191842031
2,1.34678661148064,7.60826405474405
5,1.26279765064828,3.18273443320752
2,1.03962942294311,0.836261978373372
2,1.25170007976703,1.47335643403028
3,1.09646760951728,1.14114300600366
5,1.02464374329429,-0.994243044172965
5,1.44695825397503,3.44153034163706
2,1.02325219777413,-0.699700282029505
4,1.07269470696338,1.15241546428763
6,1.28147637762595,0.634280719753497
3,1.2796717901947,1.85736756503717
4,1.09408197028097,1.9481127148691
2,1.09675802150741,-3.05433911943389
