"Group","Nuisance","Value"
2,1.35025898192544,2.22653185011058
2,1.35088240110781,0.362310224708355
3,1.15646815451328,2.49630670278869
5,1.27617763285525,1.26059095044995
2,1.43624605587684,1.80337702435865
5,1.34056186198723,3.27267976854345
6,1.44392128987238,2.4629419655224
4,1.37358395219781,2.05212131232301
3,1.16774002136663,0.691145235267936
1,1.44647659978364,-0.186022788595019
2,1.03670608601533,3.22378577803946
1,1.25715019495692,2.30957848989673
4,1.11137699882966,-2.77066958831037
2,1.00424360646866,0.509367660251409
4,1.15750833251514,-3.22726490187546
3,1.32865288842004,2.00465593778944
4,1.42656003357843,2.45227257332776
8,1.02743929123972,-1.06551881921197
2,1.11947013915051,-3.56323892407521
4,1.19396378460806,1.16794035340371
6,1.02724438114092,3.89028902499994
2,1.30669652193319,0.685805867150301
4,1.43583216145635,2.83266805040967
1,1.27338912326377,1.4003185881582
2,1.12532243877649,2.20094099614462
2,1.44854415801819,1.41531609384222
1,1.44901265669614,2.24013423255539
2,1.15985246258788,3.37936543617297
5,1.40165341820102,4.15533469528623
2,1.0973282919731,6.71597975067593
3,1.18967871670611,0.539370431631638
3,1.3782589121256,2.99229134842406
3,1.31752236932516,1.41992002984302
1,1.01188592123799,1.17358837477297
5,1.21128436853178,1.18896814210941
4,1.38712214888074,-1.57287510045828
4,1.08159319846891,-0.401303500068723
1,1.43456968618557,1.00558390612154
4,1.36117999872658,3.10661330509379
2,1.48005621740595,1.80737457548364
5,1.39602071070112,1.87198200071799
3,1.34811506024562,1.14873857941625
4,1.39126512489747,1.36574380524724
3,1.29130070249084,6.18412352196882
3,1.13937757106032,-2.13099903174554
4,1.20164226775523,1.39094575233687
1,1.35063386359252,-0.00846559725333385
3,1.44061245594639,0.869865916233667
4,1.1889477185905,1.60944854581248
4,1.00822147342842,1.91124713819111
3,1.12888747558463,0.896657180222067
5,1.29355458298232,0.0691855617747106
3,1.08729290310293,1.71202994581543
2,1.35527092707343,2.31671407304377
1,1.21726801560726,0.334090623368203
1,1.02860602841247,0.382156741258173
2,1.012096358696,0.38049383369821
3,1.30827545258217,0.206988321567089
4,1.20548123482149,0.42697606784489
2,1.29615821619518,0.0325146692928113
5,1.43742268322967,1.40574148054973
2,1.02238757524174,-1.05441369744283
3,1.17432745429687,0.886891539787024
2,1.30942252569366,4.11928706340177
4,1.23147902602796,-0.438031913236692
2,1.38154855766334,-0.406750389864314
3,1.34390072501265,0.950773480723556
4,1.03403198870365,1.23259373757281
1,1.28912218555342,1.51316046107667
5,1.10222710459493,1.00982717266738
2,1.34678661148064,6.74223354219477
5,1.26279765064828,2.97131756937882
2,1.03962942294311,0.840175698483567
2,1.25170007976703,1.4498208673997
3,1.09646760951728,1.13913248790705
5,1.02464374329429,-0.969817124000776
5,1.44695825397503,3.10510031688954
2,1.02325219777413,-0.680011759505037
4,1.07269470696338,1.14966680899715
6,1.28147637762595,0.709760448859921
3,1.2796717901947,1.79035301709486
4,1.09408197028097,1.91056765492175
2,1.09675802150741,-2.86700322081475
2,1.11581373610534,1.19087435101423
4,1.43842579482589,-0.774449582336758
2,1.10165946860798,1.4011682771012
4,1.24535444285721,1.75648830356851
1,1.24433809588663,-0.255855724909806
2,1.24590664845891,0.141450720510345
1,1.28094688965939,1.48256643437668
2,1.27554089156911,0.328424681517644
1,1.23237913264893,2.02901430933803
3,1.0610866205534,0.488119075468932
5,1.00781884195749,-1.41484158850602
4,1.00527069403324,0.711966463564161
4,1.2059968309477,0.137369247646376
3,1.24219514906872,0.300615850766399
2,1.28799701214302,2.08180586849106
4,1.0411268833559,1.33706389188901
3,1.42086793459021,2.56540583976089
4,1.15369739662856,2.05615867966603
2,1.20936128101312,1.0589294249878
2,1.27809240517672,1.69381626413454
8,1.39309053507168,1.00957505407748
3,1.19464423519094,2.30867631191142
2,1.49260842334479,4.21257287856481
1,1.21327734831721,0.450228912617693
3,1.38751366920769,1.65516282704681
6,1.10295604576822,-0.115905239119302
3,1.48602415039204,0.227218517663191
7,1.20274574821815,2.2794943994131
4,1.42935618129559,1.39062605854176
2,1.12605691759381,0.400128247385173
3,1.27394339314196,1.13242569640385
1,1.45136330777314,1.79386051376633
1,1.15320272638928,2.2401811810026
4,1.33281483280007,2.16894286835933
1,1.2813318738481,1.61552559931948
3,1.07582777529024,-0.576116940399752
3,1.21592011163011,2.2152026025739
8,1.09284634666983,1.38672741748398
3,1.1219102605246,-2.1768610761761
3,1.27026044204831,0.664706048796414
1,1.33332608896308,2.78355112327013
4,1.04587761987932,2.1948895420492
3,1.36050242441706,6.14046379131855
3,1.19397199805826,1.45807169972592
2,1.12316470616497,1.89002217381859
2,1.33960235805716,0.00786696693723221
3,1.30432274308987,0.419775196798878
3,1.47166668181308,0.516455976470939
1,1.08734655252192,1.94821338023307
1,1.30301480402704,2.90494523980093
3,1.21710110094864,0.290419672296861
6,1.0036171216052,-0.459244055418389
3,1.24532581423409,-1.87548881604686
3,1.05981187114958,1.99846389883195
3,1.31340715906117,-0.29704936262827
7,1.25095110444818,0.871905647731045
3,1.13283958088141,-0.324250439317185
4,1.04548734473065,0.455237006771258
3,1.03669291443657,-0.225021629726039
